Grapheme	IPA	SCA	LANGUAGES	FREQUENCY	EXAMPLES	CODEPOINTS
l	l	L	Gurindji	285	ngarlaka;palangarri;talukurru;wangkuwala;ngawirlangpirlangmulung	U+006C
^l	l	L	Gurindji	53	lutju;langkana;luku;luku;lamparra	U+005E U+006C
l$	l	L	Gurindji	27	warrayarl;mukurl;langajuwal;parnkal;yingkuwarl	U+006C U+0024
m	m	M	Gurindji	239	ngawirlangpirlangmulung;ngamarla;wumara;kulumarra;wumaj	U+006D
^m	m	M	Gurindji	108	manyja;mum;maarn;murrupa;malyju	U+005E U+006D
m$	m	M	Gurindji	2	mum;mum	U+006D U+0024
n	n	N	Gurindji	202	janja;pirntiwirti;langkana;pinka;yanturri	U+006E
^n	n	N	Gurindji	22	nangkurru;nampiyita;nungkiying;nungkiying;nampiyita	U+005E U+006E
n$	n	N	Gurindji	44	wurlngarn;karrngan;maarn;yarrulan;ngarin	U+006E U+0024
ng	ŋ	N		143	warranginy;palangarri;wangkuwala;ngawirlangpirlangmulung;ngawirlangpirlangmulung	U+006E U+0067
ny	ɲ	N		78	winyji;manyja;janginyina;janginyina;kunyini	U+006E U+0079
^ng	ŋ	N		89	ngurra;ngarlaka;ngawa;ngawirlangpirlangmulung;ngawirlangpirlangjawung	U+005E U+006E U+0067
^ny	ɲ	N		28	nyuntu;nyantu;nyurrulu;nyarrulu;nyili	U+005E U+006E U+0079
ng$	ŋ	N		44	ngawirlangpirlangmulung;ngawirlangpirlangjawung;ngawirlangpirlang;witing;kamparrijang	U+006E U+0067 U+0024
ny$	ɲ	N		23	warranginy;jarriny;jakiliny;ngalawuny;ngalawuny	U+006E U+0079 U+0024
p	p	P	Gurindji	261	ngawirlangpirlangmulung;ngawirlangpirlangjawung;ngawirlangpirlang;kaparru;yipu	U+0070
^p	p	P	Gurindji	113	palangarri;pirntiwirti;pinka;puna;purtuj_kampa-	U+005E U+0070
p$	p	P	Gurindji	11	turlurlup;kurrjalp;purrp;wirrip;kujarrap	U+0070 U+0024
r	r	R	Gurindji	389	jurtu;kurlwa;warrayarl;ngarlaka;pirntiwirti	U+0072
^r	r	R	Gurindji	7	ringakap_ma-;rumpa;rawurru;rarraj_ya-;rangkarr	U+005E U+0072
t	t	T	Gurindji	185	jurtu;lutju;pirntiwirti;pirntiwirti;yanturri	U+0074
^t	t	T	Gurindji	65	talukurru;turlurlup;takman;tarru;tarla	U+005E U+0074
t$	t	T	Gurindji	15	jungkart;ngumpit;ngumpit;kilpukut;jawut	U+0074 U+0024
w	w	W	Gurindji	158	pirntiwirti;ngawa;wangkuwala;ngawirlangpirlangmulung;ngawirlangpirlangjawung	U+0077
^w	w	W	Gurindji	140	warrayarl;warranginy;wangkuwala;winyji;wumara	U+005E U+0077
u	u	Y	Gurindji	595	ngurra;jurtu;kurlwa;talukurru;talukurru	U+0075
y	y	Y	Gurindji	179	warrayarl;jiya-;malyju;nampiyita;malyju	U+0079
^y	y	Y	Gurindji	55	yanturri;yarti;yipu;yarrulan;yapakaru	U+005E U+0079
u$	u	Y	Gurindji	120	jurtu;talukurru;lutju;nangkurru;walawuru	U+0075 U+0024
-	+	_	Gurindji	298	purtuj_kampa-;jiya-;kirrim_kampa-;jipu(n)_pa-;kirrim-kaji	U+002D
.	_	_	Gurindji	3	nyamu...nga;nyamu...nga;nyamu...nga	U+002E
_	_	_	Gurindji	266	purtuj_kampa-;kirrim_kampa-;jipu(n)_pa-;karli_kujarra;yawarta-wu_marru	U+005F
aa	a a	A A	Gurindji	15	maarn;wangaak;kaapikaapi;kaapikaapi;jaakip_ma-	U+0061 U+0061
kk	k k	K K	Gurindji	5	kukkuk;warukku_wumara;turlkkaji;turlkkarra_pa-;tirrkkaji	U+006B U+006B
lw	l w	L W	Gurindji	5	kurlwa;jalwa;papulwari;talwirr_yuwa-;pulwarr	U+006C U+0077
nn	n n	N N	Gurindji	2	parnngirri;parnnga	U+006E U+006E
rr	r r	R R	Gurindji	334	ngurra;warrayarl;warranginy;palangarri;talukurru	U+0072 U+0072
rr$	r r	R R	Gurindji	22	kaminyjarr;kaminyjarr;murlukurr;wajawurr;pinkirr	U+0072 U+0072 U+0024
uu	u u	Y Y	Gurindji	1	puul	U+0075 U+0075
