Grapheme	IPA	SCA	Languages	FREQUENCY	EXAMPLES	CODEPOINTS
^pan$	p ɑ n	P A N	Dutch	1	pan	U+005E U+0070 U+0061 U+006E U+0024
^paar$	p aː r	P A R	Dutch	1	paar	U+005E U+0070 U+0061 U+0061 U+0072 U+0024
^baas$	b aː s	P A S	Dutch	1	baas	U+005E U+0062 U+0061 U+0061 U+0073 U+0024
^pad$	p ɑ t	P A T	Dutch	1	pad	U+005E U+0070 U+0061 U+0064 U+0024
^pech$	p ɛ x	P E G	Dutch	1	pech	U+005E U+0070 U+0065 U+0063 U+0068 U+0024
^bek$	b ɛ k	P E K	Dutch	1	bek	U+005E U+0062 U+0065 U+006B U+0024
^bijl$	b ɛi l	P E L	Dutch	1	bijl	U+005E U+0062 U+0069 U+006A U+006C U+0024
^pijl$	p ɛi l	P E L	Dutch	1	pijl	U+005E U+0070 U+0069 U+006A U+006C U+0024
^pen$	p ɛ n	P E N	Dutch	1	pen	U+005E U+0070 U+0065 U+006E U+0024
^been$	b eː n	P E N	Dutch	1	been	U+005E U+0062 U+0065 U+0065 U+006E U+0024
^pijn$	p ɛi n	P E N	Dutch	1	pijn	U+005E U+0070 U+0069 U+006A U+006E U+0024
^pijp$	p ɛi p	P E P	Dutch	1	pijp	U+005E U+0070 U+0069 U+006A U+0070 U+0024
^beer$	b eː r	P E R	Dutch	1	beer	U+005E U+0062 U+0065 U+0065 U+0072 U+0024
^bed$	b ɛ t	P E T	Dutch	1	bed	U+005E U+0062 U+0065 U+0064 U+0024
^pil$	p ɪ l	P I L	Dutch	1	pil	U+005E U+0070 U+0069 U+006C U+0024
^pin$	p ɪ n	P I N	Dutch	1	pin	U+005E U+0070 U+0069 U+006E U+0024
^bier$	b iː r	P I R	Dutch	1	bier	U+005E U+0062 U+0069 U+0065 U+0072 U+0024
^boog$	b oː x	P U G	Dutch	2	boog;boog	U+005E U+0062 U+006F U+006F U+0067 U+0024
^bok$	b ɔ k	P U K	Dutch	1	bok	U+005E U+0062 U+006F U+006B U+0024
^beuk$	b øː k	P U K	Dutch	1	beuk	U+005E U+0062 U+0065 U+0075 U+006B U+0024
^buik$	b œy k	P U K	Dutch	1	buik	U+005E U+0062 U+0075 U+0069 U+006B U+0024
^bol$	b ɔ l	P U L	Dutch	1	bol	U+005E U+0062 U+006F U+006C U+0024
^bom$	b ɔ m	P U M	Dutch	1	bom	U+005E U+0062 U+006F U+006D U+0024
^boom$	b oː m	P U M	Dutch	1	boom	U+005E U+0062 U+006F U+006F U+006D U+0024
^boon$	b oː n	P U N	Dutch	1	boon	U+005E U+0062 U+006F U+006F U+006E U+0024
^bos$	b ɔ s	P U S	Dutch	1	bos	U+005E U+0062 U+006F U+0073 U+0024
^bos(je)$	b ɔ s	P U S	Dutch	1	bos(je)	U+005E U+0062 U+006F U+0073 U+0028 U+006A U+0065 U+0029 U+0024
^bot$	b ɔ t	P U T	Dutch	2	bot;bot	U+005E U+0062 U+006F U+0074 U+0024
^pot$	p ɔ t	P U T	Dutch	1	pot	U+005E U+0070 U+006F U+0074 U+0024
^boot$	b oː t	P U T	Dutch	1	boot	U+005E U+0062 U+006F U+006F U+0074 U+0024
^buit$	b œy t	P U T	Dutch	1	buit	U+005E U+0062 U+0075 U+0069 U+0074 U+0024
^boek$	b uː k	P Y K	Dutch	1	boek	U+005E U+0062 U+006F U+0065 U+006B U+0024
^boer$	b uː r	P Y R	Dutch	1	boer	U+005E U+0062 U+006F U+0065 U+0072 U+0024
^buur$	b yː r	P Y R	Dutch	1	buur	U+005E U+0062 U+0075 U+0075 U+0072 U+0024
^bus$	b ʏ s	P Y S	Dutch	1	bus	U+005E U+0062 U+0075 U+0073 U+0024
^pus$	p ʏ s	P Y S	Dutch	1	pus	U+005E U+0070 U+0075 U+0073 U+0024
^ram$	r ɑ m	R A M	Dutch	1	ram	U+005E U+0072 U+0061 U+006D U+0024
^raam$	r aː m	R A M	Dutch	1	raam	U+005E U+0072 U+0061 U+0061 U+006D U+0024
^rat$	r ɑ t	R A T	Dutch	1	rat	U+005E U+0072 U+0061 U+0074 U+0024
^rauw$	r ɑu ʋ	R A W	Dutch	1	rauw	U+005E U+0072 U+0061 U+0075 U+0077 U+0024
^rijk$	r ɛi k	R E K	Dutch	1	rijk	U+005E U+0072 U+0069 U+006A U+006B U+0024
^rijp$	r ɛi p	R E P	Dutch	1	rijp	U+005E U+0072 U+0069 U+006A U+0070 U+0024
^rif$	r ɪ f	R I B	Dutch	1	rif	U+005E U+0072 U+0069 U+0066 U+0024
^riem$	r iː m	R I M	Dutch	1	riem	U+005E U+0072 U+0069 U+0065 U+006D U+0024
^ring$	r ɪ ŋ	R I N	Dutch	1	ring	U+005E U+0072 U+0069 U+006E U+0067 U+0024
^rib$	r ɪ p	R I P	Dutch	1	rib	U+005E U+0072 U+0069 U+0062 U+0024
^rog$	r ɔ x	R U G	Dutch	1	rog	U+005E U+0072 U+006F U+0067 U+0024
^rok$	r ɔ k	R U K	Dutch	1	rok	U+005E U+0072 U+006F U+006B U+0024
^rook$	r oː k	R U K	Dutch	1	rook	U+005E U+0072 U+006F U+006F U+006B U+0024
^roos$	r oː s	R U S	Dutch	1	roos	U+005E U+0072 U+006F U+006F U+0073 U+0024
^rot$	r ɔ t	R U T	Dutch	1	rot	U+005E U+0072 U+006F U+0074 U+0024
^rood$	r oː t	R U T	Dutch	1	rood	U+005E U+0072 U+006F U+006F U+0064 U+0024
^rug$	r ʏ x	R Y G	Dutch	1	rug	U+005E U+0072 U+0075 U+0067 U+0024
^roer$	r uː r	R Y R	Dutch	1	roer	U+005E U+0072 U+006F U+0065 U+0072 U+0024
^ruw$	r yː ʋ	R Y W	Dutch	2	ruw;ruw	U+005E U+0072 U+0075 U+0077 U+0024
^zaag$	z aː x	S A G	Dutch	1	zaag	U+005E U+007A U+0061 U+0061 U+0067 U+0024
^zak$	z ɑ k	S A K	Dutch	1	zak	U+005E U+007A U+0061 U+006B U+0024
^sap$	s ɑ p	S A P	Dutch	1	sap	U+005E U+0073 U+0061 U+0070 U+0024
^zaad$	z aː t	S A T	Dutch	1	zaad	U+005E U+007A U+0061 U+0061 U+0064 U+0024
^zout$	z ɑu t	S A T	Dutch	2	zout;zout	U+005E U+007A U+006F U+0075 U+0074 U+0024
^zeil$	z ɛi l	S E L	Dutch	1	zeil	U+005E U+007A U+0065 U+0069 U+006C U+0024
^zijn$	z ɛi n	S E N	Dutch	1	zijn	U+005E U+007A U+0069 U+006A U+006E U+0024
^zeep$	z eː p	S E P	Dutch	1	zeep	U+005E U+007A U+0065 U+0065 U+0070 U+0024
^zes$	z ɛ s	S E S	Dutch	1	zes	U+005E U+007A U+0065 U+0073 U+0024
^zeis$	z ɛi s	S E S	Dutch	1	zeis	U+005E U+007A U+0065 U+0069 U+0073 U+0024
^ziek$	z iː k	S I K	Dutch	1	ziek	U+005E U+007A U+0069 U+0065 U+006B U+0024
^ziel$	z iː l	S I L	Dutch	1	ziel	U+005E U+007A U+0069 U+0065 U+006C U+0024
^zien$	z iː n	S I N	Dutch	1	zien	U+005E U+007A U+0069 U+0065 U+006E U+0024
^zeug$	z øː x	S U G	Dutch	1	zeug	U+005E U+007A U+0065 U+0075 U+0067 U+0024
^sok$	s ɔ k	S U K	Dutch	1	sok	U+005E U+0073 U+006F U+006B U+0024
^zon$	z ɔ n	S U N	Dutch	1	zon	U+005E U+007A U+006F U+006E U+0024
^zoon$	z oː n	S U N	Dutch	1	zoon	U+005E U+007A U+006F U+006F U+006E U+0024
^soep$	s uː p	S Y P	Dutch	1	soep	U+005E U+0073 U+006F U+0065 U+0070 U+0024
^zuur$	z yː r	S Y R	Dutch	1	zuur	U+005E U+007A U+0075 U+0075 U+0072 U+0024
^zus(ter)$	z ʏ s	S Y S	Dutch	6	zus(ter);zus(ter);zus(ter);zus(ter);zus(ter)	U+005E U+007A U+0075 U+0073 U+0028 U+0074 U+0065 U+0072 U+0029 U+0024
^zoet$	z uː t	S Y T	Dutch	1	zoet	U+005E U+007A U+006F U+0065 U+0074 U+0024
^dag$	d ɑ x	T A G	Dutch	2	dag;dag	U+005E U+0064 U+0061 U+0067 U+0024
^dak$	d ɑ k	T A K	Dutch	1	dak	U+005E U+0064 U+0061 U+006B U+0024
^tak$	t ɑ k	T A K	Dutch	1	tak	U+005E U+0074 U+0061 U+006B U+0024
^dal$	d ɑ l	T A L	Dutch	1	dal	U+005E U+0064 U+0061 U+006C U+0024
^taal$	t aː l	T A L	Dutch	1	taal	U+005E U+0074 U+0061 U+0061 U+006C U+0024
^tang$	t ɑ ŋ	T A N	Dutch	1	tang	U+005E U+0074 U+0061 U+006E U+0067 U+0024
^daar$	d aː r	T A R	Dutch	1	daar	U+005E U+0064 U+0061 U+0061 U+0072 U+0024
^dauw$	d ɑu ʋ	T A W	Dutch	1	dauw	U+005E U+0064 U+0061 U+0075 U+0077 U+0024
^touw$	t ɑu ʋ	T A W	Dutch	1	touw	U+005E U+0074 U+006F U+0075 U+0077 U+0024
^deeg$	d eː x	T E G	Dutch	1	deeg	U+005E U+0064 U+0065 U+0065 U+0067 U+0024
^teek$	t eː k	T E K	Dutch	1	teek	U+005E U+0074 U+0065 U+0065 U+006B U+0024
^deel$	d eː l	T E L	Dutch	1	deel	U+005E U+0064 U+0065 U+0065 U+006C U+0024
^den$	d ɛ n	T E N	Dutch	1	den	U+005E U+0064 U+0065 U+006E U+0024
^teen$	t eː n	T E N	Dutch	1	teen	U+005E U+0074 U+0065 U+0065 U+006E U+0024
