Grapheme	IPA	SCA	LANGUAGES	FREQUENCY	EXAMPLES	CODEPOINTS
kk	kː	K	Oroqen	2	ətirkkətʃən;atirkka:tʃan	U+006B U+006B
kʃ	kʃ	K	Oroqen	27	ʃiləkʃə;tukʃu;umukʃu;tʊkʃakɪ;əkikʃə	U+006B U+0283
l	l	L	Oroqen	258	bʊɣaŋi_əlginin;tʊkala;tilbaka;dalayŋi_ŋə:kən;ultəkə	U+006C
^l	l	L	Oroqen	12	lʊpkʊptɪn;lʊkɪ-;lʊpkʊ-;loŋbu:li;lata	U+005E U+006C
l$	l	L	Oroqen	14	dɪl;awul;umu:l;ɔʃtɔl;tɔŋɔl	U+006C U+0024
ll	lː	L	Oroqen	2	dʒu:llə;tullə	U+006C U+006C
m	m	M	Oroqen	136	kumɛ;ʃigdəmki;ɲumu;amʊdʒi;amʊkan	U+006D
^m	m	M	Oroqen	56	mu:;mɔ:ʃa;mɔ:;mɔ:;mir	U+005E U+006D
m$	m	M	Oroqen	8	ə:m;təm;ŋʊnʊm;aɣum;dɪram	U+006D U+0024
n	n	N	Oroqen	176	bʊɣaŋi_əlginin;urkinən;ʃinko;ʃinmun;tamna	U+006E
ŋ	ŋ	N	Oroqen	118	bʊɣaŋi_əlginin;dalayŋi_ŋə:kən;dalayŋi_ŋə:kən;oŋko:;aŋadʒan	U+014B
ɲ	ɲ	N	Oroqen	18	talɪɲʊ;aɲan;uyəpdilə_ɲɪray;əɲəkə;əɲəkə	U+0272
^n	n	N	Oroqen	39	nul-;nɔnɔ;na:tʃʊ;na:wun;na:wun	U+005E U+006E
^ŋ	ŋ	N	Oroqen	13	ŋanakin;ŋa:la;ŋa:la;ŋənə-;ŋa:l-	U+005E U+014B
^ɲ	ɲ	N	Oroqen	22	ɲumu;ɲɪray;ɲɪray;ɲɪrayɪkan;ɲɪray_nəkun	U+005E U+0272
n$	n	N	Oroqen	297	bʊɣaŋi_əlginin;yɔpkɔn;dalayŋi_ŋə:kən;kɔ:kun;amʊkan	U+006E U+0024
ŋ$	ŋ	N	Oroqen	12	tʃüdəŋ;dahwitaŋ;kwaŋ;maʃaŋ;inəŋ	U+014B U+0024
ŋŋ	ŋː	N	Oroqen	9	ʃaŋŋan;aŋŋa;əŋŋən;tʃʊŋŋʊrʊ;əŋŋəmtə-	U+014B U+014B
b	b	P	Oroqen	56	tilbaka;ʃəlbɛ;ʃarbakta;ʃarbakta;ʃarbakta	U+0062
p	p	P	Oroqen	46	yɔpkɔn;uləptən;uyəpdilə_ɲɪray;uyəpdilə_axɪ;ʃuptʃu	U+0070
^b	b	P	Oroqen	76	bʊɣaŋi_əlginin;bira;bular;bʊwa;bɛga	U+005E U+0062
^p	p	P	Oroqen	9	pitʃikə;pan;puto;pitʃarga;palatʃɛntʃa	U+005E U+0070
p$	p	P	Oroqen	3	ʃi:p;ʃi:p;ʃɪrʊp	U+0070 U+0024
r	r	R	Oroqen	276	tɔ:rag;ʃirgi;urə;urkinən;bira	U+0072
r$	r	R	Oroqen	34	tur;kadar;ʊlgɛr;bular;kʊdɪr	U+0072 U+0024
rr	rː	R	Oroqen	1	dʒu:rrə	U+0072 U+0072
s	s	S	Oroqen	1	dɔ:sun	U+0073
z	z	S	Oroqen	1	toŋzər	U+007A
ʃ	ʃ	S	Oroqen	55	mɔ:ʃa;iʃɛkək;ɔʃɪkta;aʃɪ;aʃɪ	U+0283
^s	s	S	Oroqen	4	sʊlakɪ;sukə;sukətʃɛn;suytan	U+005E U+0073
^ʃ	ʃ	S	Oroqen	97	ʃirgi;ʃigdəmki;ʃiwar;ʃiwun;ʃə:run	U+005E U+0283
ʃ$	ʃ	S	Oroqen	3	aramuʃ;pɔrɔkɔʃ;tʃaʃ	U+0283 U+0024
ʃʃ	ʃː	S	Oroqen	1	ɪʃʃa	U+0283 U+0283
d	d	T	Oroqen	132	kadar;ʃigdəmki;kʊdɪr;agdɪ;ədin	U+0064
t	t	T	Oroqen	165	ultəkə;tur_urtərgətʃə;ɔʃɪkta;uləptən;ətirkən	U+0074
^d	d	T	Oroqen	66	dalayŋi_ŋə:kən;dalay;dalay_kɔ:tʃɔ;dɪlatʃa;dalga-	U+005E U+0064
^t	t	T	Oroqen	107	tur;tʊkala;tɔ:rag;tilbaka;tur_urtərgətʃə	U+005E U+0074
dʒ	dʒ	T	Oroqen	40	amʊdʒi;una:dʒɪkan;una:dʒɪ;ʊna:dʒɪ_nəkun;ʊna:dʒɪ	U+0064 U+0292
tʃ	tʃ	T	Oroqen	99	dalay_kɔ:tʃɔ;tur_urtərgətʃə;dɪlatʃa;iltʃi;pitʃikə	U+0074 U+0283
^dʒ	dʒ	T	Oroqen	61	dʒɔlɔ;dʒəgdə-;dʒüy;dʒüy_ʊna:dʒɪ;dʒu:	U+005E U+0064 U+0292
^tʃ	tʃ	T	Oroqen	40	tʃüdəŋ;tʃinəkə;tʃawtʃalɛ;tʃʊkʊmʊkta;tʃʊŋŋʊrʊ	U+005E U+0074 U+0283
o	o	U	Oroqen	11	olbot-;loŋbu:li;o:loŋki;moŋwon;moŋwon	U+006F
ɔ	ɔ	U	Oroqen	93	yɔpkɔn;yɔpkɔn;dʒɔlɔ;tɔɣɔ;nɔnɔ	U+0254
^o	o	U	Oroqen	4	oŋko:;olbot-;olo:kit-;oŋtu	U+005E U+006F
^ɔ	ɔ	U	Oroqen	19	ɔʃɪkta;ɔlɔ;ɔmkɔtɔ;ɔŋɔktɔ;ɔŋɔktɔŋi_dɔ:n	U+005E U+0254
o$	o	U	Oroqen	4	ʃinko;puto;tʃuto;mo:go	U+006F U+0024
o:	oː	U	Oroqen	8	ko:məkə;ulo:-;mo:go;yo:dɛ:-;ko:rgə	U+006F U+003A
ɔ$	ɔ	U	Oroqen	31	dalay_kɔ:tʃɔ;dʒɔlɔ;tɔɣɔ;nɔnɔ;ɔlɔ	U+0254 U+0024
ɔ:	ɔː	U	Oroqen	29	tɔ:rag;kɔ:kun;dalay_kɔ:tʃɔ;mɔ:ʃa;kɔ:kan	U+0254 U+003A
^o:	oː	U	Oroqen	4	o:tilə;o:tə;o:n;o:loŋki	U+005E U+006F U+003A
^ɔ:	ɔː	U	Oroqen	10	ɔ:nɪ;ɔ:-;ɔ:-;ɔ:rin;ɔ:n	U+005E U+0254 U+003A
o:$	oː	U	Oroqen	1	oŋko:	U+006F U+003A U+0024
ɔ:$	ɔː	U	Oroqen	5	mɔ:;mɔ:;mɔɲɔ:;mɔ:;tʃʊlɔ:	U+0254 U+003A U+0024
w	w	W	Oroqen	69	ʃiwar;bʊwa;ʃiwun;tuwən;na:wun	U+0077
^w	w	W	Oroqen	11	wudʒa:;wa:-;waʃa;wɔgwɔ;wurumkun	U+005E U+0077
w$	w	W	Oroqen	3	tu:dəw;yadaw;dʒalaw	U+0077 U+0024
u	u	Y	Oroqen	280	tur;kumɛ;ɲumu;kɔ:kun;bular	U+0075
y	y	Y	Oroqen	88	dalayŋi_ŋə:kən;dalay_kɔ:tʃɔ;bəyə;ɲɪrayɪkan;uyumə:-	U+0079
ü	ü	Y	Oroqen	4	tʃüdəŋ;dʒüy;dʒüy_ʊna:dʒɪ;dʒünʃi	U+00FC
ʊ	ʊ	Y	Oroqen	168	bʊɣaŋi_əlginin;tʊkala;amʊdʒi;amʊkan;kʊdɪr	U+028A
^u	u	Y	Oroqen	87	urə;ultəkə;urkinən;umukʃu;uləptən	U+005E U+0075
^y	y	Y	Oroqen	21	yɔpkɔn;yɛla;yə:yə;yə:tʃən;yɛ:ʃa	U+005E U+0079
^ʊ	ʊ	Y	Oroqen	25	ʊlgɛr;ʊna:dʒɪ_nəkun;ʊna:dʒɪ;ʊlgɛn;ʊŋɪkta	U+005E U+028A
u$	u	Y	Oroqen	38	ɲumu;tukʃu;umukʃu;ʃu;dʒu:gdu	U+0075 U+0024
u:	uː	Y	Oroqen	28	dʒu:gdu;dʒu:gduŋi_dʒu:n;dʒu:gduŋi_dʒu:n;tu:rə;uru:n	U+0075 U+003A
y$	y	Y	Oroqen	6	dalay;ɲɪray;ɲɪray;uyəpdilə_ɲɪray;dʒüy	U+0079 U+0024
ʊ$	ʊ	Y	Oroqen	14	talɪɲʊ;na:tʃʊ;tʃʊŋŋʊrʊ;tʃadʒʊŋkʊ;anakʊ	U+028A U+0024
ʊ:	ʊː	Y	Oroqen	8	gɪda_ʊ:ŋkan;ʃʊ:n-;ʊrʊ:-;dʒʊ:rki;arʊ:n	U+028A U+003A
^u:	uː	Y	Oroqen	3	u:yi-;u:n;u:-	U+005E U+0075 U+003A
^ʊ:	ʊː	Y	Oroqen	2	ʊ:ŋkan;ʊ:ŋnɪ-	U+005E U+028A U+003A
u:$	uː	Y	Oroqen	8	mu:;dʒu:;bu:;mətʃu:;dʒu:	U+0075 U+003A U+0024
ʊ:$	ʊː	Y	Oroqen	1	nalɛmʊ:	U+028A U+003A U+0024
-	+	_	Oroqen	310	dalga-;dʒəgdə-;nul-;ʃi:-;uyumə:-	U+002D
_	_	_	Oroqen	70	bʊɣaŋi_əlginin;dalayŋi_ŋə:kən;dalay_kɔ:tʃɔ;tur_urtərgətʃə;uyəpdilə_ɲɪray	U+005F
hw	h w	H W	Oroqen	1	dahwitaŋ	U+0068 U+0077
gw	g w	K W	Oroqen	1	wɔgwɔ	U+0067 U+0077
^kw	k w	K W	Oroqen	1	kwaŋ	U+005E U+006B U+0077
nʃ	n ʃ	N S	Oroqen	1	dʒünʃi	U+006E U+0283
ŋʃ	ŋ ʃ	N S	Oroqen	1	dəŋʃələ:-	U+014B U+0283
ŋw	ŋ w	N W	Oroqen	1	moŋwon	U+014B U+0077
